微博 ID,评论者昵称,评论内容,评论时间,cleaned_content,segmented_content,情感分析结果,解析
5159098677462371,阿钱不爱吃鱼,五一延安之旅，红色文化与现代科技交织，黄河奇观、非遗盛宴，不负期待！,Thu Apr 24 23:50:19 +0800 2025,五一延安之旅 红色文化与现代科技交织 黄河奇观 非遗盛宴 不负期待,五一 延安 之旅 红色 文化 现代科技 交织 黄河 奇观 非遗 盛宴 不负 期待,1,评论中使用了“交织”、“奇观”、“盛宴”、“不负期待”等积极词汇，表达了对延安之旅中红色文化、现代科技、黄河景观及非遗体验的赞赏与满足，整体情感倾向为正面。
5159098677462371,国外有光的小伙伴,延安五一游，红色之旅新体验，少儿不宜。,Thu Apr 24 23:50:23 +0800 2025,延安五一游 红色之旅新体验 少儿不宜,延安 五一 红色 之旅 新体验 少儿不宜,-1,评论中“少儿不宜”一词带有明显的负面暗示，通常用于表示内容不适合未成年人观看或参与，这暗示了对“红色之旅新体验”的批评或讽刺，整体情感倾向为负面。
5159098677462371,空白又单色,重温历史，感受非遗魅力，五一延安之旅值得期待。,Thu Apr 24 23:50:10 +0800 2025,重温历史 感受非遗魅力 五一延安之旅值得期待,重温 历史 感受 非遗 魅力 五一 延安 之旅 值得 期待,1,该评论使用了“重温历史”、“感受非遗魅力”、“值得期待”等积极词汇，表达了对延安五一之旅的期待和赞赏，整体情感倾向明显为正面。
5159098677462371,都市都市888,山河交相辉映，山水共长天地太酷了,Thu Apr 24 23:50:20 +0800 2025,山河交相辉映 山水共长天地太酷了,山河 交相辉映 山水 共长 天地 太酷,1,评论中使用了“交相辉映”、“共长天地”、“太酷了”等积极词汇，描绘了山河壮丽的景象，并表达了强烈的赞美和兴奋之情，整体情感倾向明显为正面。
5159098677462371,宝贝女人哇,壶口欢腾金延安溢彩对准时，瀑布时光与记忆漂流轻移一步，科技美学看古迹新建，非遗奇品展热闹非凡，一条生态长廊，一幅红审光影画卷，犹如跨越时空的人文契斯集。,Thu Apr 24 23:50:36 +0800 2025,壶口欢腾金延安溢彩对准时 瀑布时光与记忆漂流轻移一步 科技美学看古迹新建 非遗奇品展热闹非凡 一条生态长廊 一幅红审光影画卷 犹如跨越时空的人文契斯集,壶口 欢腾 延安 溢彩 对准 瀑布 时光 记忆 漂流 轻移 一步 科技 美学 古迹 新建 遗奇 品展 热闹非凡 一条 生态 长廊 一幅 红审 光影 画卷 犹如 跨越 时空 人文 契斯,1,该评论使用了“欢腾”、“溢彩”、“热闹非凡”等积极词汇，描绘了壶口瀑布与金延安的生动景象，并赞美了科技与古迹结合、非遗展示等元素，整体表达了对景观和文化体验的欣赏与喜爱，情感倾向明显为正面。
5159098677462371,曹操就到了还不接电话,延安五一游，红色魂，黄河情，非物质文化遗产大观园。,Thu Apr 24 23:50:07 +0800 2025,延安五一游 红色魂 黄河情 非物质文化遗产大观园,延安 五一 红色 黄河 物质 文化遗产 大观园,1,该评论列举了延安旅游的红色文化、黄河景观和非遗体验等特色元素，用词积极且充满自豪感，表达了对当地文化和旅游资源的认可与推崇，整体情感倾向为正面。
5159098677462371,爱吃香菜皮带,金延安五一活动丰富多彩，红色旅游与科技体验完美结合，科技与传统文化共同绽放。,Thu Apr 24 23:50:07 +0800 2025,金延安五一活动丰富多彩 红色旅游与科技体验完美结合 科技与传统文化共同绽放,延安 五一 活动 丰富多彩 红色旅游 科技 体验 完美 结合 科技 传统 文化 共同 绽放,1,评论中使用了“丰富多彩”、“完美结合”、“共同绽放”等积极词汇，强调活动的多样性和创新性，表达了对红色旅游与科技融合的赞赏，整体情感倾向为正面。
5159098677462371,瑟芳九月,红色之旅五一小长假，金延安融合自然与人文，体验非凡之旅。,Thu Apr 24 23:50:08 +0800 2025,红色之旅五一小长假 金延安融合自然与人文 体验非凡之旅,红色 之旅 五一 长假 延安 融合 自然 人文 体验 非凡 之旅,1,该评论使用了“融合自然与人文”、“体验非凡之旅”等积极词汇，强调了活动的丰富性和独特性，整体表达了对“红色之旅”的赞赏与期待，情感倾向明显为正面。
5158167257811341,睡着了啊1,感觉千姬很适合出螺黛 鲛人一些和传统文化元素有关的典藏或传说 甚至可以联动非遗,Tue Apr 22 12:20:13 +0800 2025,感觉千姬很适合出螺黛 鲛人一些和传统文化元素有关的典藏或传说 甚至可以联动非遗,千姬 适合 出螺 传统 文化 元素 典藏 传说 联动 非遗,1,评论中使用了“很适合”、“甚至”等积极词汇，表达了对角色千姬与传统文化元素结合的期待和赞赏，并提出了联动非遗的创意性建议，整体情感倾向为正面。
5158167257811341,一浔风露,接我千绝美聊斋接千红二搭[爱你],Tue Apr 22 10:35:57 +0800 2025,接我千绝美聊斋接千红二搭,绝美 聊斋 接千红二,1,评论中“千绝美聊斋”和“千红二搭”表达了对角色或作品的喜爱与期待，使用“绝美”等积极词汇，整体情感倾向为正面，体现了支持与兴奋的情绪。
5158167257811341,微波困,天哪接我千绝美古风皮接千红二搭[努力][努力],Tue Apr 22 10:32:18 +0800 2025,天哪接我千绝美古风皮接千红二搭,哪接 绝美 古风 皮接 千红二,1,评论中使用了“天哪”、“绝美”等强烈赞美词汇，表达了对古风造型和角色联动的惊艳与喜爱，整体情感充满兴奋和积极支持。
5159098677462371,war3的神,五一小长假，延安之旅，体验红色文化与自然奇观，穿越时空，感受黄河魂！,Thu Apr 24 23:50:04 +0800 2025,五一小长假 延安之旅 体验红色文化与自然奇观 穿越时空 感受黄河魂,五一 长假 延安 之旅 体验 红色 文化 自然 奇观 穿越时空 感受 黄河,1,评论中使用了“体验红色文化”、“自然奇观”、“穿越时空”、“感受黄河魂”等积极词汇，表达了对延安之旅的期待和赞美，整体情感倾向为正面，体现了对红色文化和自然景观的向往与欣赏。
5158167257811341,我烟就是这样一个无法无天的女子,其实椒图的传记里就写了她非常喜欢人类的化妆品，就是因为化妆品上岸的[doge],Tue Apr 22 14:21:04 +0800 2025,其实椒图的传记里就写了她非常喜欢人类的化妆品 就是因为化妆品上岸的,传记 喜欢 人类 化妆品 化妆品 上岸,0,该评论陈述了椒图传记中的设定内容，即她因喜欢人类化妆品而上岸，属于客观事实描述，没有表达个人情感或价值判断，因此情感倾向为中性。
5158167257811341,Limbolike,接我千绝美聊斋传限皮[哇],Tue Apr 22 10:57:55 +0800 2025,接我千绝美聊斋传限皮,绝美 聊斋 传限皮,1,评论中使用了“绝美”这一高度赞扬的词汇，直接表达了对“千绝”角色皮肤的强烈喜爱和赞赏。“传限皮”通常指游戏中珍贵的传说限定皮肤，整体语气充满期待和兴奋，情感倾向明显为正面。
5158167257811341,九州_微雨时,是螺钿马面裙上的图案[抱一抱]真美[爱慕][爱慕][爱慕],Tue Apr 22 10:26:28 +0800 2025,是螺钿马面裙上的图案真美,螺钿 马面 图案,1,"评论中使用了""真美""这一明确赞美词汇，直接表达了对螺钿马面裙图案的欣赏和喜爱，情感表达清晰且积极，整体倾向为正面。"
5158167257811341,九月抚尘,好好看,Tue Apr 22 10:05:42 +0800 2025,好好看,好好看,1,评论中使用了“好好看”这一积极表达，直接表达了对内容的喜爱和赞赏，体现了明显的正面情感倾向。
5155786472821469,13丶丶丶,这张插画完美的掩盖了红叶腰上莫名其妙的设计,Tue Apr 15 20:19:25 +0800 2025,这张插画完美的掩盖了红叶腰上莫名其妙的设计,这张 插画 完美 掩盖 红叶 腰上 莫名其妙 设计,-1,评论中“完美的掩盖”带有讽刺意味，暗示原设计存在问题，而“莫名其妙的设计”直接表达了批评和不满，整体情感倾向为负面。
5155786472821469,小瑶同学viviao,这个插画是好看的,Tue Apr 15 20:11:08 +0800 2025,这个插画是好看的,插画 好看,1,该评论直接使用了“好看的”这一积极评价词汇，明确表达了对插画质量的认可和欣赏，整体情感倾向为正面。
5155786472821469,愚土土,我头痛了，插画绝美，建模一出这下半截啥东西，上半截也没有插画的表现效果好，说实话季的百绘罗衣皮也是这种风格，当时建模就差点意思，现如今还是差点意思，更别说下半截的这个设计，扶额苦笑，到底是谁在爱这个腰胯大翅膀,Tue Apr 15 20:10:46 +0800 2025,我头痛了 插画绝美 建模一出这下半截啥东西 上半截也没有插画的表现效果好 说实话季的百绘罗衣皮也是这种风格 当时建模就差点意思 现如今还是差点意思 更别说下半截的这个设计 扶额苦笑 到底是谁在爱这个腰胯大翅膀,头痛 插画 绝美 建模 一出 这下 半截 东西 半截 没有 插画 表现 效果 说实话 百绘罗衣 风格 当时 建模 差点 意思 现如今 差点 意思 半截 设计 扶额 苦笑 到底 翅膀,-1,评论通过“头痛了”、“啥东西”、“差点意思”、“扶额苦笑”等负面表达，明确批评了建模效果与插画的差距，尤其对“腰胯大翅膀”的设计表示不满和困惑，整体情感倾向为负面。
5155786472821469,thisaccounthasbeenloggedoff,插画好看,Tue Apr 15 20:18:35 +0800 2025,插画好看,插画 好看,1,评论中“好看”是明确的积极评价词汇，直接表达了对插画视觉效果的欣赏与肯定，整体情感倾向为正面。
5155786472821469,紫月夕夜,上半身像没穿衣服似的[挖鼻],Tue Apr 15 23:31:22 +0800 2025,上半身像没穿衣服似的,上半身 穿衣服,-1,该评论使用了“像没穿衣服似的”这一带有贬义和批评意味的表达，暗示了对服装设计或形象呈现的不满和负面评价，整体情感倾向为负面。
5155786472821469,游了之,希望阴阳师像鬼一样缠着这个插画师多约两幅,Tue Apr 15 20:06:25 +0800 2025,希望阴阳师像鬼一样缠着这个插画师多约两幅,希望 阴阳师 画师 多约 两幅,1,评论中“希望阴阳师像鬼一样缠着”以幽默夸张的方式表达了对插画师作品的强烈喜爱和期待，用“多约两幅”直接体现支持态度，整体情感积极。
5155786472821469,柠檬树上下腐烂果,插画：老公老婆，建模：两眼一黑,Wed Apr 16 02:19:27 +0800 2025,插画 老公老婆 建模 两眼一黑,插画 老公 老婆 建模 两眼 一黑,-1,评论中“两眼一黑”是网络用语，常用来表达失望、震惊或难以接受的情绪，结合对“插画”和“建模”的对比，暗示实际效果远不如预期，带有明显的负面评价。
5155786472821469,丶弥日,奶切又陪跑一轮[doge],Tue Apr 15 20:23:45 +0800 2025,奶切又陪跑一轮,奶切 一轮,-1,评论中“陪跑”一词通常指在竞争中未能获得成功或始终处于次要位置，带有失落和不满的情绪。结合“又”字强调重复性，表达了对角色多次未能获得关注或提升的失望，整体情感倾向为负面。
5155786472821469,评论罗伯特,瓷叶霜染，美得不像话！,Tue Apr 15 20:07:23 +0800 2025,瓷叶霜染 美得不像话,瓷叶霜染 不像话,1,评论中使用了“美得不像话”这一强烈赞美性表达，直接表达了对“瓷叶霜染”外观的高度欣赏和喜爱，情感倾向明确为正面。
5155786472821469,离婚出走的那个雨夜,插画美得我火速去看，结果被建模吓了一跳，也不是不好看吧但是感觉整体太白了没做出来那种青花瓷破碎的感觉,Tue Apr 15 20:15:10 +0800 2025,插画美得我火速去看 结果被建模吓了一跳 也不是不好看吧但是感觉整体太白了没做出来那种青花瓷破碎的感觉,插画 美得 火速 建模 吓了一跳 不好 看吧 整体 太白 出来 那种 青花瓷 破碎,-1,评论前半句“插画美得我火速去看”表达了积极期待，但后续“吓了一跳”、“也不是不好看吧但是”等转折词和“太白了”、“没做出来”等表述，明确指出了建模与插画及预期（青花瓷破碎感）的差距，整体透露出失望和不满的情绪。
5155790282821720,愚土土,有比较惊艳的地方，但是总体质感不太行，中下半截有点难以理解[允悲]头脸部分我是很ok的（虽然如果质感能再优化下就更好了）想要那种瓷器的质感，现在的感觉比较像抹粉抹多了[泪],Tue Apr 15 20:44:53 +0800 2025,有比较惊艳的地方 但是总体质感不太行 中下半截有点难以理解头脸部分我是很ok的 虽然如果质感能再优化下就更好了 想要那种瓷器的质感 现在的感觉比较像抹粉抹多了,比较 惊艳 地方 总体 质感 太行 半截 难以 理解 头脸 部分 ok 质感 优化 更好 想要 那种 瓷器 质感 现在 比较 抹粉,0,该评论既有正面评价（“惊艳的地方”、“头脸部分很ok”），也有负面批评（“质感不太行”、“难以理解”、“像抹粉抹多了”），同时提出了改进期望。整体上，评论者是在进行客观优缺点分析，并未表现出强烈的单一情感倾向，因此属于中性。
5155790282821720,浣月漱冰,好丑啊，好丑啊，真的好丑啊，，，一点儿都不精致，建模特别简陋，设计也不好看，免费就算了，居然还要68,Tue Apr 15 20:40:53 +0800 2025,好丑啊 好丑啊 真的好丑啊 一点儿都不精致 建模特别简陋 设计也不好看 免费就算了 居然还要68,好丑 好丑 好丑 一点儿 精致 建模 特别 简陋 设计 好看 免费 就算 居然 还要 68,-1,评论中反复使用“好丑啊”表达强烈不满，并具体批评建模简陋、设计不好看，最后对价格表示愤慨，整体情感倾向为负面。
5155790282821720,林深笙起,乍一看很奇怪但想到青瓷花瓶又觉得很点题，还是挺好看的,Tue Apr 15 20:23:30 +0800 2025,乍一看很奇怪但想到青瓷花瓶又觉得很点题 还是挺好看的,乍一看 奇怪 想到 青瓷 花瓶 点题 好看,1,评论中使用了“挺好看的”明确表达肯定态度，虽然开头提到“乍一看很奇怪”有轻微负面描述，但后续通过“想到青瓷花瓶又觉得很点题”进行合理化解释，整体仍以积极评价为主，情感倾向为正面。
5155790282821720,_尤利塔Ulita_,喵喵[有票了][有票了][有票了],Thu Apr 17 17:35:22 +0800 2025,喵喵,,0,该评论仅包含拟声词“喵喵”，没有明确的语义表达或情感倾向，无法判断其正面或负面态度，属于中性评论。
5155790282821720,春川肉肉子_恭酱酱酱酱酱锵锵cei,……要不然直接卖插画给我吧[单身狗],Tue Apr 15 20:57:09 +0800 2025,要不然直接卖插画给我吧,直接 插画,0,该评论表达了希望直接购买插画的意愿，没有明显的积极或消极情绪词汇，属于中性的建议或诉求，不涉及强烈的情感倾向。
5155790282821720,想念寒暑假,好看，喜欢🥰,Wed Apr 16 00:46:48 +0800 2025,好看 喜欢,好看 喜欢,1,该评论使用了“好看”、“喜欢”等明确表达欣赏和喜爱的积极词汇，直接传达了用户对内容的肯定和满意，整体情感倾向为正面。
5155790282821720,Nuvola-,有女妖内味，喜欢,Tue Apr 15 20:32:13 +0800 2025,有女妖内味 喜欢,女妖 内味 喜欢,1,评论中“喜欢”直接表达了积极情感，而“有女妖内味”是网络用语，通常表示对某种风格或内容的认可与欣赏，整体传达出对评论对象的喜爱和正面评价。
5155790282821720,sakura桜時,挺喜欢的，就是氪不氪金暂时应该不氪[允悲],Tue Apr 15 20:23:34 +0800 2025,挺喜欢的 就是氪不氪金暂时应该不氪,喜欢 暂时 应该,1,该评论以“挺喜欢的”开头，直接表达了积极的喜好态度。后半句关于氪金的说明属于个人消费选择的客观陈述，并未削弱整体的正面情感，因此整体倾向为正面。
5155790282821720,今天有动笔吗,一般,Tue Apr 15 20:41:10 +0800 2025,一般,,0,该评论仅使用“一般”这一中性词汇，没有表达明显的积极或消极情绪，只是对事物进行客观描述或评价，缺乏情感色彩，因此整体情感倾向为中性。
5155790282821720,野比曾经没有大雄,鬼女蓝叶[doge][doge],Tue Apr 15 20:33:56 +0800 2025,鬼女蓝叶,鬼女 蓝叶,0,该评论仅提及“鬼女蓝叶”这一名称或角色，未包含任何表达情感倾向的词汇或评价性语句，无法判断其正面或负面态度，因此属于中性评论。
5155790282821720,阿小大王,你叶不争不抢 又整到一个皮肤,Tue Apr 15 20:30:54 +0800 2025,你叶不争不抢 又整到一个皮肤,不争 整到 皮肤,1,评论中“不争不抢”带有赞赏意味，“整到一个皮肤”表达了获得新内容的喜悦，整体语气轻松积极，体现了对角色或相关内容的认可和满意。
5155790282821720,我告老师了,美[亲亲],Tue Apr 15 20:34:46 +0800 2025,美,,0,该评论仅有一个“美”字，可能是对某事物的简单描述或感叹，缺乏上下文难以判断具体情感倾向，既无明确赞美也无批评，因此视为中性表达。
5155790282821720,刺猬先森有个狮子心,好丑……不好看[汗]还不如典藏,Tue Apr 15 20:25:29 +0800 2025,好丑 不好看还不如典藏,好丑 好看 典藏,-1,评论中使用了“好丑”、“不好看”等直接贬义词汇，表达了对内容外观的强烈不满，并通过“还不如典藏”进行负面比较，整体情感倾向明显为负面。
5155790282821720,Yukimi--,好美好美[种树],Tue Apr 15 20:22:34 +0800 2025,好美好美,美好,1,评论中重复使用“好美”这一积极形容词，表达了对内容的强烈赞赏和喜爱，整体情感倾向明显为正面。
5155790282821720,天光野蒿眠,鬼女蓝叶,Tue Apr 15 20:22:24 +0800 2025,鬼女蓝叶,鬼女 蓝叶,0,该评论仅提及角色名称“鬼女蓝叶”，未包含任何情感色彩词汇或主观评价，仅作为客观陈述，无法推断出正面或负面情感倾向，因此判定为中性。
5155790282821720,榅桲树下,散开的下摆把整个格调拉低了,Tue Apr 15 20:52:33 +0800 2025,散开的下摆把整个格调拉低了,散开 下摆 整个 格调 拉低,-1,评论中“把整个格调拉低了”使用了贬义表达，直接批评服装设计或整体呈现效果不佳，带有明显的失望和不满情绪，整体情感倾向为负面。
5155415075588727,酒食里,9块9交个朋友,Mon Apr 14 19:30:59 +0800 2025,9块9交个朋友,交个 朋友,1,该评论使用了“交个朋友”这一积极友好的表达，暗示价格实惠且带有亲切感，整体传递出轻松、愉快的情绪，情感倾向为正面。
5155790282821720,吉伊蛋灌饼,道馆认不清的皮肤又加一,Tue Apr 15 20:22:05 +0800 2025,道馆认不清的皮肤又加一,道馆 认不清 皮肤 加一,-1,评论中“认不清的皮肤又加一”表达了玩家对游戏中道馆皮肤设计雷同、缺乏辨识度的不满和无奈，带有明显的负面情绪。
5155790282821720,吉伊蛋灌饼,蝉冰雪女,Tue Apr 15 20:21:35 +0800 2025,蝉冰雪女,冰雪,0,该评论仅提及角色名称“蝉冰雪女”，未表达任何情感态度或评价，属于客观陈述，没有明显的情感倾向，因此判断为中性。
5155415075588727,纳兰性德不姓纳,先把季那个青花瓷皮肤优化了再说，那个灰扑扑的颜色到底在干嘛？,Mon Apr 14 19:31:53 +0800 2025,先把季那个青花瓷皮肤优化了再说 那个灰扑扑的颜色到底在干嘛,先把季 青花瓷 皮肤 优化 灰扑扑 颜色 到底 干嘛,-1,评论中使用了“灰扑扑的颜色到底在干嘛”等带有不满和批评意味的措辞，直接表达了对现有皮肤效果的不满和优化诉求，整体情感倾向为负面。
5155415075588727,LWA蓝夏,嗯嗯这边大概了解到您的诉求啦，关于周年庆改进的建议和意见游戏团队已经收到但是也不会接受的呢，这边帮您查询到您过去一年内游戏氪金为0呢，这边安排鬼使白给您禁言一天，冷静冷静，祝您生活愉快！,Mon Apr 14 19:30:34 +0800 2025,嗯嗯这边大概了解到您的诉求啦 关于周年庆改进的建议和意见游戏团队已经收到但是也不会接受的呢 这边帮您查询到您过去一年内游戏氪金为0呢 这边安排鬼使白给您禁言一天 冷静冷静 祝您生活愉快,大概 了解 诉求 周年 改进 建议 意见 游戏 团队 收到 不会 接受 查询 过去 一年 游戏 金为 安排 禁言 一天 冷静 冷静 祝您 生活 愉快,-1,该评论以客服口吻讽刺玩家，通过“建议已收到但不会接受”、“氪金为0”、“禁言一天”等表述，暗示对非付费玩家的轻视和惩罚，带有明显的嘲讽和不满情绪，整体情感倾向为负面。
5155415075588727,季葳蕤,饱饱，不道歉不补偿你请什么来我也不会买单的[耶][耶][耶][太开心],Mon Apr 14 19:31:23 +0800 2025,饱饱 不道歉不补偿你请什么来我也不会买单的,饱饱 道歉 补偿 不会 买单,-1,评论中使用了“不道歉不补偿”、“不会买单”等明确拒绝和指责的词汇，表达了对事件处理方式的不满和抵制情绪，整体情感倾向为负面。
5155415075588727,桃桃布丁喵,快点发吧，画丑了正好跟卑弥呼一起喷[哈哈][哈哈],Mon Apr 14 19:32:04 +0800 2025,快点发吧 画丑了正好跟卑弥呼一起喷,快点 发吧 画丑 正好 卑弥呼 一起,-1,评论中“画丑了正好跟卑弥呼一起喷”明确表达了准备批评和指责的意图，“喷”字带有强烈的负面情绪和攻击性，整体情感倾向为负面。
5155415075588727,小小小小小_哥,谁联动你谁晦气，苦了非遗老人[裂开],Mon Apr 14 19:34:49 +0800 2025,谁联动你谁晦气 苦了非遗老人,联动 晦气 遗老,-1,评论中“谁联动你谁晦气”带有强烈的诅咒和厌恶情绪，“苦了非遗老人”则表达了对相关方（可能指非遗传承人）处境的同情与不满，整体措辞尖锐，情感倾向明显为负面。
5155415075588727,先天性超雄圣体,又要卖几个68,Mon Apr 14 19:31:12 +0800 2025,又要卖几个68,几个 68,-1,评论中“又要卖几个68”带有明显的质疑和不满情绪，暗示对频繁推出高价商品或服务的反感，表达了对商业行为的批评和负面态度。
5155415075588727,壹捌贰壹伍_,没听到明确的“对不起”三个字之前我一分钱都不会氪[春游家族][兔子],Mon Apr 14 19:32:25 +0800 2025,没听到明确的 对不起 三个字之前我一分钱都不会氪,听到 明确 对不起 三个 之前 一分钱 不会,-1,该评论使用了“一分钱都不会氪”的坚决否定表述，并设定了“没听到明确的对不起”这一前提，表达了对相关方的不满和抵制情绪，整体带有明显的负面情感倾向。
5155415075588727,抱歉還是敗給犬科男了,就你现在这美术水平别联动非遗丢脸了，好歹也得是之前上美一期二期玉藻前花鸟卷那个水平再谈这些联动吧，一副看不起非遗的样子根本也不尊重就想着捞钱的样子[允悲],Mon Apr 14 19:38:18 +0800 2025,就你现在这美术水平别联动非遗丢脸了 好歹也得是之前上美一期二期玉藻前花鸟卷那个水平再谈这些联动吧 一副看不起非遗的样子根本也不尊重就想着捞钱的样子,现在 美术 水平 联动 非遗 丢脸 好歹 之前 上美 一期 二期 玉藻 花鸟 水平 再谈 联动 一副 看不起 非遗 样子 尊重 想着 捞钱 样子,-1,评论使用了“丢脸”、“看不起”、“不尊重”、“捞钱”等强烈负面词汇，指责游戏公司美术水平不足却进行非遗联动，认为其动机不纯且缺乏尊重，整体表达出强烈的批评和不满情绪。
5155415075588727,Olney_,不要虐待老人[微笑],Mon Apr 14 19:35:55 +0800 2025,不要虐待老人,虐待老人,-1,该评论直接表达了“不要虐待老人”的诉求，使用“虐待”这一带有强烈谴责意味的词汇，明确反对伤害老人的行为，整体情感倾向为负面，体现了对不道德行为的批评和不满。
5155415075588727,此时簇雪碎玉声,非遗很好，但是策划面对面提上来[微笑],Mon Apr 14 19:31:38 +0800 2025,非遗很好 但是策划面对面提上来,非遗 策划 面对面 提上来,-1,评论前半句“非遗很好”看似正面，但“但是”转折后指出“策划面对面提上来”，隐含对策划安排或执行方式的不满，整体表达的是对活动形式或策划的批评，因此情感倾向为负面。
5155415075588727,桜咲海月,td,Mon Apr 14 19:30:49 +0800 2025,td,td,0,该评论仅包含缩写“td”，可能是特定语境下的简写或符号，没有明确的情感表达词汇或态度倾向，无法判断其正面或负面情感，因此归类为中性。
5155415075588727,鬼童丸你衣品好差,老师傅很好[抓狂][抓狂]你配吗[疑问]@网易阴阳师手游,Mon Apr 14 19:35:23 +0800 2025,老师傅很好你配吗,老师傅,-1,该评论使用了反问句式“你配吗”，带有明显的讽刺和贬低意味，表达了对对方的不屑和否定态度，整体情感倾向为负面。
5155415075588727,羊宝贝有两米高,你个没良心的，别虐待老人,Mon Apr 14 23:34:23 +0800 2025,你个没良心的 别虐待老人,没良心 虐待老人,-1,评论中“没良心的”和“虐待老人”都是强烈的指责性词汇，直接表达了对对方道德品质的谴责和对行为的愤怒，整体情感倾向明显为负面。
5155415075588727,茨茨茨茨茨茨茨茨茨,别虐待老人了,Mon Apr 14 20:09:52 +0800 2025,别虐待老人了,虐待老人,-1,评论中“虐待”一词具有强烈的负面含义，通常指对他人施加身体或精神上的伤害，尤其针对弱势群体如老人时，会引发强烈的道德谴责和愤怒情绪。该评论直接表达了对此类行为的反对和不满，情感倾向明显为负面。
5155415075588727,哈释麒,希望美术组返璞归真一下，设计不是一味追求珠光宝气的华丽,Mon Apr 14 20:25:32 +0800 2025,希望美术组返璞归真一下 设计不是一味追求珠光宝气的华丽,希望 美术组 返璞归真 设计 一味 追求 珠光宝气 华丽,-1,评论中“返璞归真”和“不是一味追求珠光宝气的华丽”暗含对当前美术设计过于浮夸、失去本真的批评，表达了不满和希望改进的负面情绪。
5155415075588727,森柔儿,老师快跑,Mon Apr 14 19:58:25 +0800 2025,老师快跑,老师,-1,该评论使用了“快跑”这一带有警告和紧急意味的词汇，暗示了某种危险或不愉快的处境，表达了对“老师”处境的担忧或对相关情况的负面评价，整体情感倾向为负面。
5150199124331740,JHTV肖建,好期待[good][good][good][good],Mon Mar 31 22:10:09 +0800 2025,好期待,期待,1,"该评论使用了""好期待""这一积极表达，明确传达出对未来的期待和兴奋情绪，整体情感倾向为正面。"
5150199124331740,天降5376,2025风筝节+踏青之旅，盛大启幕！,Wed Apr 02 09:32:48 +0800 2025,2025风筝节 踏青之旅 盛大启幕,2025 风筝节 踏青 之旅 盛大 启幕,0,该评论为活动宣传或公告性质，仅陈述了“2025风筝节 踏青之旅 盛大启幕”这一事实，未包含个人情感表达或评价性词汇，因此情感倾向为中性。
5155415075588727,虚构完全洋蓟,好好做 不要害了非遗大佬[哼],Mon Apr 14 21:56:59 +0800 2025,好好做 不要害了非遗大佬,好好 要害 大佬,-1,评论中“不要害了非遗大佬”带有明显的警示和担忧语气，暗示当前做法可能对非遗传承者产生负面影响，整体表达了对相关行为的不信任和批评倾向。
5155415075588727,-黑喵喵吃甜枣-,天照的联动皮和花合战什么时候安排上,Mon Apr 14 19:35:36 +0800 2025,天照的联动皮和花合战什么时候安排上,天照 联动 皮和花 合战 安排,0,该评论询问联动皮肤和花合战活动的安排时间，属于对游戏内容的询问和期待表达，没有使用明显的情感词汇，整体语气较为中性。
5149486850509136,叶倾羽酱,到时候你真的联动上了，被骂了，要亖自己亖，我会在你背后默默地看着你[拜拜],Sat Mar 29 10:56:26 +0800 2025,到时候你真的联动上了 被骂了 要亖自己亖 我会在你背后默默地看着你,到时候 联动 我会 背后 默默地 看着,-1,"评论中使用了""被骂了""、""要亖自己亖""等负面和攻击性词汇，表达了对联动可能引发负面后果的预判和疏离态度，带有明显的讽刺和不满情绪，整体情感倾向为负面。"
5149125214471254,花榭友宁,我真的我现在还在玩花亦山，我也是真的很命苦哈，不知道你老实没有，反正我是老实了,Fri Mar 28 10:56:47 +0800 2025,我真的我现在还在玩花亦山 我也是真的很命苦哈 不知道你老实没有 反正我是老实了,现在 花亦山 命苦 知道 老实 没有 反正 老实,-1,评论中使用了“真的很命苦”、“老实了”等表达，带有自嘲和无奈的语气，暗示对游戏现状的疲惫或不满，整体情感倾向为负面。
5149125214471254,宣花q群中,求告知怎么了,Fri Mar 28 10:57:51 +0800 2025,求告知怎么了,告知,0,"该评论仅表达询问信息的意图，使用""求告知怎么了""这一中性表述，没有明显的情感词汇或倾向性表达，属于客观询问性质的中性评论。"
5149486850509136,亭亭如盖Ni,支持非遗！来个傩戏,Sat Mar 29 11:51:58 +0800 2025,支持非遗 来个傩戏,支持 非遗 来个 傩戏,1,评论中“支持非遗”明确表达了积极态度和认可，而“来个傩戏”则带有期待和鼓励的意味，整体情感倾向为正面，体现了对非物质文化遗产的关注和支持。
5147798748268525,微博抽奖平台,奖品名称：随机角色q版徽章*1*5人；抽奖时间：2025-03-31 15:00:00；抽奖规则：http://t.cn/A6BeaXIY,Thu Mar 27 11:42:12 +0800 2025,奖品名称 随机角色q版徽章 1 5人 抽奖时间 2025 03 31 15 00 00 抽奖规则,奖品 名称 随机 角色 徽章 抽奖 时间 2025 03 31 15 00 00 抽奖 规则,0,该评论仅陈述了抽奖活动的具体信息，如奖品名称、抽奖时间和规则，未表达任何个人情感或评价，属于客观描述，因此情感倾向为中性。
